End_Lat,End_Lng
32.97687,-96.92563
39.84527,-104.98492
39.14236,-94.56402
44.966348,-93.271851
44.91098,-93.14384
45.0103,-93.186234
45.02653,-92.96024
29.70775,-95.25646
32.76879,-96.82277
32.91633,-96.7429
44.95611,-93.27015
38.9411,-94.84781
29.51374,-98.55322
44.747804,-93.270185
30.43819,-97.77696
30.43226,-97.76589
39.79311,-104.93941
39.793891,-104.938575
29.78397,-95.4679
29.78342,-95.47817
38.9116,-104.71949
32.713384,-96.829447
38.637579,-90.433688
30.08297,-97.69204
29.73718,-95.53898
44.93004,-93.07104
29.73718,-95.53879
33.11355,-96.76542
30.081891,-97.693369
45.04646,-93.06055
29.78511,-95.539958
29.72174,-95.51332
44.85923,-93.35516
44.95948,-92.95854
29.81265,-95.42546
32.919646,-96.851758
38.55633,-90.49251
30.39379,-91.03916
38.572334,-92.173106
30.430701,-91.113555
30.430586,-91.113391
45.12935,-93.36234
45.12104,-93.04982
45.035438,-92.993081
45.12104,-93.04982
29.774361,-95.367997
30.44417,-91.15437
30.38861,-91.17106
30.44417,-91.15437
30.47835,-91.11398
30.478496,-91.11423
29.77827,-95.37223
44.91497,-93.35031
44.9392,-93.34851
29.84562,-95.39276
29.6766,-95.38178
29.8141,-95.35722
29.60014,-98.56232
40.40463,-104.99342
39.178354,-94.65026
32.92441,-96.77969
40.30567,-104.980899
40.299532,-104.98029
29.8141,-95.35722
32.75867,-96.98604
38.60282,-90.449822
32.65349,-96.71216
29.7846,-95.51612
32.68642,-96.84857
29.726416,-95.461773
38.93877,-94.39586
29.50345,-98.39928
44.91552,-93.44976
39.036758,-94.683113
38.65309,-90.44824
32.79405,-96.79596
32.77738,-96.62438
35.465961,-97.500141
44.85913,-93.35648
35.446308,-97.5698
29.73046,-95.41911
41.22389,-96.00952
29.81421,-95.3792
29.75048,-95.35768
29.75826,-95.37473
39.08039,-94.59397
38.74543,-95.00458
29.8063,-95.37286
29.70572,-95.45948
29.7898,-95.37167
32.67603,-97.01138
38.93803,-94.60438
39.10768,-94.58846
32.714604,-96.829375
39.08398,-94.56793
32.91297,-96.89787
44.95259,-93.08794
32.91695,-96.76702
39.05617,-94.48392
32.81239,-96.79096
39.1001,-94.8817
38.92883,-104.81354
32.7478,-96.919119
39.831156,-104.77183
32.78968,-96.79187
32.88784,-96.70445
32.8981,-96.71472
32.91205,-96.73666
32.8464,-96.63711
39.12714,-94.49798
38.704541,-90.674319
44.79719,-93.28919
39.06441,-94.62386
32.759401,-97.116448
29.691729,-95.283619
29.79945,-95.02633
30.925045,-90.788902
38.516753,-90.450959
30.92187,-90.8037
32.83905,-97.293586
44.84048,-93.24377
44.94211,-92.43109
29.76941,-95.35313
45.01438,-93.45697
30.24561,-93.12421
32.90299,-96.72171
29.78461,-95.61798
39.93038,-104.79738
32.82916,-96.88821
32.83678,-96.91452
32.34161,-90.84584
32.558615,-96.822569
38.505559,-90.58023
38.558848,-90.436287
39.585042,-104.879091
32.69401,-96.8231
29.87661,-95.56279
29.77663,-95.26964
29.75727,-95.4555
29.404553,-98.557019
30.24732,-97.73512
32.80103,-96.79322
35.50053,-97.57787
29.78397,-95.4679
38.85084,-104.82434
39.66519,-104.92415
29.76578,-95.45607
38.808556,-90.881443
43.606026,-92.949634
43.578858,-92.94954
29.46378,-98.51601
44.78711,-93.28858
38.8731,-104.79998
44.77266,-93.28855
45.1908,-93.54568
44.86181,-93.511367
29.7129,-95.18967
32.93577,-96.37801
29.69855,-95.459
29.96838,-95.41956
29.70041,-95.51782
44.95076,-93.10598
32.94849,-96.73592
32.92599,-96.90072
29.71303,-95.1888
45.03958,-93.09496
44.9366,-92.96068
35.698502,-96.980911
29.86226,-95.40404
44.9392,-93.34851
32.805406,-96.626857
32.8371,-96.98337
32.88652,-96.95596
44.9709,-93.43901
33.1203,-96.66796
45.06843,-93.25816
29.71234,-95.16234
41.25074,-95.95368
44.887375,-93.343541
39.8612,-104.98771
29.78541,-95.73337
39.09004,-94.57137
29.7352,-95.38485
32.57176,-93.20635
44.297717,-93.30913
41.10341,-95.93067
29.73533,-95.4592
29.5334,-95.13508
39.83357,-104.98316
41.22389,-96.00952
38.90709,-94.38668
29.72874,-95.44142
29.75826,-95.37473
32.86156,-96.65769
29.81031,-95.37412
29.89092,-95.41227
45.12368,-93.18839
29.63066,-95.17023
29.62423,-95.17844
39.08039,-94.59397
38.78589,-90.41939
32.8436,-96.7744
39.03819,-94.33625
29.61053,-95.19897
32.86123,-96.77041
29.60055,-95.25015
32.74544,-96.81271
29.81402,-95.36604
32.76195,-96.96522
44.86009,-93.3816
38.96886,-92.33125
32.913662,-96.869741
44.97035,-93.34873
32.77484,-96.79016
32.93441,-96.75305
32.79476,-96.71929
32.86838,-96.89844
38.677096,-90.449361
32.87355,-96.6815
38.694,-90.45066
32.79427,-96.72527
29.72987,-95.45498
32.86653,-96.66512
32.76644,-96.91065
32.49825,-93.75603
39.103,-94.48652
39.0467,-94.65074
32.83694,-96.96072
44.9633,-92.72892
41.49095,-95.90382
38.723209,-94.37096
38.63853,-90.47714
39.18643,-104.85043
39.87265,-104.98745
38.700786,-90.671068
43.95567,-91.69182
38.93774,-94.4773
44.85857,-93.34663
42.26786,-94.18217
42.26786,-94.18217
29.7898,-95.37167
29.73533,-95.4592
37.27204,-93.11033
29.33754,-94.93165
39.010119,-94.018414
45.66435,-94.74799
29.67789,-95.15621
29.70517,-95.15353
29.72466,-95.46041
44.84446,-93.05984
44.85182,-93.05951
41.05084,-100.52063
39.56534,-104.98025
45.51389,-92.99274
43.6364,-95.31028
39.09492,-94.4878
38.93372,-97.12091
29.32749,-98.42063
29.80361,-95.28183
29.69191,-95.52701
29.93173,-95.41173
30.23677,-97.839589
38.31704,-104.61554
39.62604,-104.79152
44.937723,-93.27481
29.96289,-95.41835
39.61055,-104.79178
45.13768,-93.39207
30.368791,-98.073285
28.969681,-100.630607
28.925247,-100.615007
30.44385,-97.74253
32.70575,-96.90876
32.7309,-96.70988
32.70359,-96.66307
29.9389,-95.36189
30.208196,-97.860739
44.85974,-93.36241
29.77146,-95.330179
39.816133,-104.981279
45.00136,-92.95829
32.73448,-96.87434
29.35544,-94.97474
44.85974,-93.36695
32.735791,-96.75805
45.121584,-93.482288
30.45759,-91.17477
39.72961,-104.82489
31.277299,-94.576325
29.75025,-95.358064
39.0503,-94.67923
29.78461,-95.62925
32.87998,-96.76968
32.907628,-96.89784
38.892267,-94.676338
32.88043,-96.85611
30.35535,-97.59019
32.49831,-96.82256
44.95094,-93.10525
30.29865,-97.8278
29.72989,-95.44931
32.84656,-96.63694
30.26777,-97.75573
44.949875,-93.102506
32.76019,-96.85662
29.71532,-95.50077
39.129841,-104.867602
39.56534,-104.98025
29.93879,-95.38619
30.350626,-97.495315
29.93953,-95.39883
30.27444,-97.71557
30.207093,-97.815386
30.207284,-97.815387
30.18596,-97.7738
29.78525,-95.703937
29.698506,-95.519559
44.88991,-93.28692
39.09114,-95.659028
39.090959,-95.655535
29.73215,-95.26608
29.70988,-95.657373
32.6905,-96.78018
32.67603,-97.01138
43.99554,-90.46712
44.76943,-93.28847
32.87325,-96.89788
32.73456,-96.71356
45.12479,-93.23547
44.96682,-93.27457
29.70509,-95.09651
32.64203,-96.83462
44.96682,-93.27457
38.938918,-94.746736
38.57957,-90.4474
41.54033,-104.89378
41.59322,-93.6617
41.59322,-93.6617
29.67532,-95.55121
29.67519,-95.55119
30.21461,-97.75224
29.75384,-95.60619
32.8464,-96.63711
30.245579,-97.807554
32.67711,-96.82246
30.23471,-97.74071
29.80707,-95.524518
29.73659,-95.58871
38.89649,-104.85096
30.344563,-97.581771
29.63539,-90.7597
32.513391,-93.718376
32.86804,-96.66789
29.93176,-95.40206
29.794292,-95.544882
29.834145,-95.329003
29.834145,-95.329003
29.794292,-95.544882
39.09236,-94.54314
30.45508,-91.18082
29.93176,-95.40206
38.744281,-90.440274
30.18291,-97.68775
44.85793,-91.43036
32.74944,-96.82037
32.74946,-96.82019
29.737338,-95.557131
39.19099,-94.51446
29.704067,-95.567174
29.747752,-95.557273
38.54483,-90.42371
30.340388,-97.699201
45.05854,-93.14277
30.192275,-97.922399
44.94424,-93.45628
32.88093,-96.876844
38.66959,-90.44912
39.585042,-104.879091
44.96548,-93.28784
29.39401,-98.48123
29.58809,-98.62388
29.65122,-95.56866
32.833709,-96.702378
32.83381,-96.70228
32.79706,-96.68378
30.423,-91.13898
29.50969,-98.54004
32.84021,-96.91462
32.95773,-96.8213
32.6476,-96.82429
32.64766,-96.82376
32.958052,-96.821364
30.42058,-91.12302
40.40623,-104.85089
41.65836,-93.53386
40.40643,-104.86986
46.7132,-95.92049
46.7132,-95.92049
46.03772,-95.83599
32.75123,-96.8099
29.938892,-95.32885
44.91449,-93.27503
30.09698,-95.50679
32.66277,-96.89734
39.03977,-94.3467
29.72307,-95.50102
44.90295,-93.13749
30.13775,-97.79684
29.557221,-95.180212
29.55712,-95.18002
39.11781,-94.56461
39.03819,-94.33625
44.95101,-93.112598
32.77738,-96.81121
38.912454,-94.771753
40.52644,-104.99235
28.920471,-100.609482
29.057576,-100.63755
40.517595,-104.991952
35.29418,-97.48856
38.94197,-94.78535
44.88409,-93.01008
41.22389,-96.00952
32.642524,-96.837325
44.89029,-93.28761
29.62263,-95.19726
32.6919,-96.84572
29.622732,-95.197371
32.70136,-96.83572
44.88765,-93.34489
44.96479,-93.245
29.440535,-98.640494
44.95165,-93.14145
29.93882,-95.370697
38.8574,-98.70918
39.05992,-94.4898
29.4308,-98.40942
35.56978,-97.51376
29.54342,-98.37315
29.44255,-98.63883
29.81386,-95.39161
44.95229,-93.40076
44.89029,-93.28761
44.85763,-93.29802
32.825515,-96.883568
32.6716,-96.85716
39.62781,-104.90404
39.7708,-104.99135
29.77723,-95.38393
29.51591,-98.40621
32.925627,-96.803511
29.738684,-95.366715
38.75392,-90.45448
29.78412,-95.52014
44.94666,-93.27461
29.78397,-95.4679
32.923949,-96.7802
29.65576,-95.52793
35.39661,-97.49519
29.6556,-95.52793
30.38943,-91.0617
30.388333,-91.062374
35.45778,-97.52908
30.47019,-91.15547
30.47016,-91.15646
30.478496,-91.11423
30.47835,-91.11398
29.73819,-95.38235
35.55767,-97.63787
29.81031,-95.37412
39.139392,-104.862114
32.919646,-96.851758
29.73558,-95.38457
32.79849,-96.79316
35.46432,-97.46367
35.52638,-97.529121
38.79811,-90.58634
33.04284,-97.00684
38.70229,-90.45012
29.77259,-95.57603
39.77002,-104.99163
39.113939,-94.615719
38.5672,-90.44021
29.59579,-98.5718
37.75741,-97.32138
29.71667,-95.46007
29.81467,-95.37834
37.75741,-97.32138
30.303804,-90.993531
30.44328,-91.00342
39.05049,-94.47169
44.95127,-93.1153
29.71236,-95.15235
29.781821,-95.56333
29.62865,-95.5205
39.16017,-94.64448
32.64404,-96.84775
38.80224,-90.65444
29.77279,-95.56316
39.02506,-94.69102
41.086316,-96.25333
38.694,-90.45066
44.9431,-93.27457
41.24008,-96.08584
29.78423,-95.53878
29.8096,-95.30701
39.090291,-94.487543
45.07102,-93.44608
33.00628,-96.95036
33.00007,-96.9585
29.39253,-98.51169
32.913508,-96.949112
29.48877,-98.58243
32.55024,-93.78481
32.5568,-93.77552
29.77823,-95.43462
39.7495,-104.82585
29.68553,-98.12877
29.93173,-95.41173
32.51351,-93.7182
29.78431,-95.48648
29.73076,-95.41665
29.58416,-98.30571
32.5568,-93.77552
29.77823,-95.43462
41.22281,-96.07452
41.2223,-96.09029
32.86123,-96.77041
29.98334,-95.27661
33.0037,-96.73404
29.83323,-95.48343
29.84889,-95.28473
32.83694,-96.96072
29.43856,-98.46456
29.93296,-95.41205
29.6721,-95.54622
30.424247,-91.217402
32.917595,-96.744365
32.87133,-96.94548
39.10664,-94.57339
39.116604,-94.590711
39.10665,-94.57351
45.00763,-93.401
39.04264,-94.36787
29.943086,-95.524122
32.91038,-96.88548
29.70643,-95.24868
29.84675,-95.50181
44.69968,-93.28702
39.70533,-104.82863
35.27143,-97.61533
29.85658,-95.51924
29.84842,-95.30209
29.84854,-95.30222
38.90437,-94.38095
38.85826,-94.81166
39.01275,-94.69353
44.97072,-93.34595
30.44381,-91.16892
30.44137,-91.01206
30.44381,-91.16892
30.57527,-91.17058
44.96682,-93.27457
30.01242,-95.59038
38.93775,-94.51263
29.658378,-95.478888
30.26346,-97.74492
30.26346,-97.74492
33.10544,-96.82303
30.54358,-91.43861
30.500695,-91.238595
32.86653,-96.66512
30.14523,-97.67379
32.775811,-96.786857
38.585613,-92.180702
45.08286,-93.05281
39.07771,-94.5378
29.75048,-95.35768
29.72984,-95.448944
30.41673,-91.08898
32.86653,-96.66512
30.45904,-91.05813
30.4172,-91.08986
38.912454,-94.771753
36.09079,-95.93429
44.86541,-93.39658
45.08538,-93.44691
30.5091,-91.14438
43.97835,-92.468
38.912454,-94.771753
32.8464,-96.63711
32.773802,-96.792365
32.73067,-96.8269
29.77303,-95.23296
32.72023,-96.85711
32.66209,-96.8817
39.13353,-94.49887
32.76432,-96.843221
32.6919,-96.84572
33.00757,-96.70769
45.392373,-91.1103
38.64742,-90.53367
32.69174,-96.84418
29.76741,-95.3616
29.71673,-95.3783
45.020359,-93.189402
29.72987,-95.45498
39.02086,-94.1943
29.73533,-95.4592
39.11373,-94.61593
35.72579,-97.58468
32.7203,-96.8744
32.82723,-96.8862
32.827649,-96.885524
44.973058,-93.40083
32.71122,-96.90876
32.71137,-96.90854
29.78424,-95.10862
29.7766,-95.39022
30.382539,-97.771302
39.02649,-94.55423
29.86226,-95.40404
44.87485,-93.06837
32.827306,-96.884939
39.03638,-94.78817
29.59782,-95.37247
29.45198,-98.51559
29.52311,-98.55566
29.40482,-98.44129
38.96131,-94.7755
38.64481,-90.52136
32.83706,-96.9339
29.52054,-98.50754
44.99275,-93.459
29.4384,-98.4752
32.68099,-96.61238
29.77743,-95.410546
38.952067,-94.773851
29.77368,-95.23679
34.71629,-92.22086
32.798832,-96.79318
29.4024,-98.62811
39.64025,-104.91082
32.923667,-96.766043
32.79408,-96.70467
29.93846,-95.381436
38.91052,-94.69619
38.97577,-94.71427
39.09985,-94.61885
38.97808,-94.71234
33.10204,-96.67776
29.98842,-95.42362
34.13508,-96.27149
34.09176,-96.32387
38.94511,-94.53789
32.7807,-96.77363
45.00591,-93.28247
38.64344,-90.515
45.02405,-93.19028
44.96488,-93.28265
32.7709,-96.81165
44.89482,-93.40062
45.01002,-93.13375
29.9377,-95.469686
29.86377,-95.53388
37.1142,-93.76454
44.76943,-93.28847
32.81169,-96.85066
32.80211,-96.8273
29.66577,-95.25995
32.768549,-96.825817
29.72987,-95.45498
32.7855,-96.918488
32.90735,-96.91331
33.08697,-96.68256
39.07255,-94.5263
39.00695,-94.78497
29.96009,-95.41864
38.98006,-94.35657
29.77072,-95.213687
38.95387,-94.54017
29.395423,-98.491683
39.33177,-94.7169
38.93513,-94.71675
44.97035,-93.34873
29.675891,-95.560118
44.95229,-93.40076
41.22637,-95.95317
44.88765,-93.34489
44.97118,-93.28762
39.77459,-94.79345
39.18169,-94.58957
39.14301,-94.67093
44.86228,-93.25253
30.43989,-91.20459
29.789669,-95.160728
32.26728,-101.4071
45.03778,-93.0504
45.06553,-93.16462
44.97127,-93.36604
29.60029,-95.29238
29.73298,-95.37498
38.93668,-94.74307
38.85826,-94.81166
39.128465,-94.676999
39.10569,-94.70512
39.10569,-94.70512
44.93528,-95.085047
39.10569,-94.70512
39.65565,-104.85152
32.803909,-96.793339
39.78018,-104.93704
45.039436,-92.98475
45.0377,-92.98476
30.01242,-95.59038
29.75579,-95.64456
35.46023,-97.62281
44.96682,-93.27457
34.09176,-96.32387
44.966572,-93.273218
29.41951,-98.50207
32.798661,-96.79317
29.67469,-95.56088
35.46018,-97.60484
32.92611,-96.80913
31.20925,-97.30201
44.96682,-93.27457
29.87081,-95.429647
32.758842,-96.809086
29.81389,-95.3887
44.96033,-93.26921
44.952861,-93.081995
35.52743,-97.514316
39.08398,-94.56793
38.63947,-90.4978
29.8488,-95.4734
29.68121,-95.3558
29.84896,-95.47323
29.68038,-95.35597
44.8288,-93.29219
29.73713,-95.34964
44.96682,-93.27457
38.54456,-90.4322
35.47879,-97.61895
45.05854,-93.14277
35.478733,-97.61895
29.81386,-95.39161
44.97144,-93.08848
32.99786,-96.78464
32.997711,-96.784515
39.79966,-104.93298
29.67294,-95.41214
29.67309,-95.41215
44.86147,-93.45414
39.06213,-94.49686
39.08039,-94.59397
32.83684,-96.92559
44.96299,-93.40063
32.83678,-96.914531
38.72782,-104.73573
32.75948,-97.045556
39.08746,-94.5918
38.64481,-90.52136
44.86177,-93.30446
32.68099,-96.61238
44.86134,-93.421644
44.89861,-93.34981
44.85913,-93.35648
39.770776,-104.828278
45.03867,-93.18977
32.87884,-96.68818
32.762729,-96.943798
44.67692,-93.29391
41.22333,-95.99976
38.97351,-94.77612
29.96009,-95.41864
38.97577,-94.71427
39.35597,-103.86924
39.30977,-103.82336
39.06934,-94.509209
32.78708,-96.76635
43.63103,-95.5767
43.63082,-95.57647
29.88676,-95.54934
32.65451,-96.75457
29.69666,-95.308262
46.3439,-93.75243
46.34159,-93.747135
44.88678,-93.13406
30.286853,-97.724657
39.18044,-94.52659
38.45527,-90.53351
29.78513,-95.7379
32.77052,-96.62281
44.95185,-93.15165
38.55247,-90.43045
29.77697,-95.271659
32.87396,-96.68212
44.89138,-93.27569
38.79852,-90.59686
35.46714,-97.72336
33.01488,-96.98087
32.73917,-96.61186
39.78014,-104.96196
32.897281,-96.713662
29.819048,-95.377613
33.17104,-97.08668
29.91111,-95.55611
39.68937,-104.99207
44.95142,-93.01514
44.94913,-92.99633
35.5416,-97.60114
35.537296,-97.591353
38.95869,-94.73061
38.82163,-104.84098
38.8188,-104.83578
29.712878,-95.622168
32.87884,-96.68859
29.70643,-95.24868
38.92339,-94.40336
32.924759,-96.784261
35.60932,-97.56725
42.47107,-92.32012
44.96999,-93.32937
33.03552,-96.99916
39.81657,-104.95499
44.969871,-93.308809
32.820381,-96.875401
32.805783,-96.79324
44.95191,-93.17206
29.72987,-95.45498
29.723093,-95.497048
30.259788,-97.736687
32.6942,-96.84422
35.508745,-97.575681
29.807373,-95.444795
42.47107,-92.32012
32.863996,-96.545314
29.778901,-95.376147
32.83699,-96.94577
39.7352,-94.22031
41.39332,-96.50303
41.412904,-96.500639
29.767559,-95.34681
29.68488,-95.27722
32.65801,-96.88692
46.65786,-95.65463
38.54291,-90.465
44.86215,-93.22
29.76941,-95.35313
40.82132,-97.60297
32.96153,-96.72702
32.63326,-96.8231
32.52633,-96.82225
29.58117,-95.17894
38.94374,-94.74357
32.82397,-96.88046
38.93513,-94.71675
32.7322,-96.91992
29.86998,-95.40796
44.96545,-93.26254
45.22259,-93.0291
32.67711,-96.82246
38.781422,-90.79506
45.046659,-93.325921
35.52234,-97.52534
35.49325,-97.52868
35.49325,-97.52868
35.52234,-97.52534
35.51648,-97.52983
30.010126,-95.799275
39.04192,-94.67531
38.93519,-94.72807
38.93895,-94.74653
32.70791,-96.82971
45.03867,-93.18977
32.77574,-97.21281
32.85689,-96.88857
32.91559,-96.89811
38.81713,-90.56447
39.05827,-95.94303
39.06213,-94.49686
44.98018,-93.08863
35.423477,-97.618691
32.81833,-96.78806
32.79151,-96.73298
44.862,-93.28253
44.96605,-93.25979
32.68226,-96.82311
29.78152,-95.36826
32.909025,-96.891997
35.53132,-97.57768
32.85745,-96.77046
45.216495,-93.031747
45.01438,-93.45697
44.8621,-93.45896
39.10536,-94.71505
32.58405,-97.31948
40.16412,-104.97905
32.88411,-96.89797
32.733939,-96.919804
32.70547,-96.9329
29.67762,-95.42461
32.70393,-96.59183
32.70417,-96.57482
29.309765,-95.425287
29.67782,-95.41239
33.05039,-96.82977
29.965017,-95.418753
32.85038,-96.5697
32.906187,-96.727215
45.181563,-93.534568
32.66824,-97.22338
45.00774,-93.11183
44.862,-93.28253
44.93054,-93.1414
45.14524,-93.18254
45.13977,-93.18754
32.83714,-97.04054
33.11341,-96.67241
32.51377,-93.723393
38.77625,-104.81556
32.76663,-96.898546
32.89057,-96.97987
32.992933,-96.82923
32.765365,-96.91461
30.112766,-90.560969
29.803735,-95.447481
29.68633,-95.37881
32.69415,-96.63049
32.83771,-97.09365
32.72519,-97.51281
39.24508,-104.87989
29.75826,-95.37473
29.86744,-95.40641
32.83695,-96.98706
29.86226,-95.40404
29.67327,-95.26534
39.740255,-104.659252
39.740359,-104.664024
39.740255,-104.659252
39.090316,-94.48728
39.740434,-104.661943
39.73986,-104.603147
29.80817,-95.33091
29.78342,-95.47817
29.83067,-95.3821
38.75755,-90.46364
30.140789,-91.945293
29.74021,-95.36551
31.05364,-104.60388
31.05364,-104.60388
44.91449,-93.27503
29.7007,-95.29324
29.725624,-95.374947
29.80935,-95.323428
29.356719,-98.6313
29.84784,-95.3946
29.88713,-95.41206
44.05921,-93.24266
44.05873,-93.25143
32.783175,-97.212476
30.23735,-93.26431
38.85051,-93.99046
45.0197,-93.28285
29.707091,-95.233203
45.04673,-93.40075
39.09631,-94.56717
38.93863,-94.50514
32.862502,-96.811731
39.09593,-94.55468
29.736587,-95.368694
29.66823,-95.54997
29.785081,-95.452099
32.78018,-96.78208
39.88277,-104.98768
29.432308,-98.501442
39.14236,-94.56402
45.66479,-94.75672
45.171376,-95.014659
32.63326,-96.8231
32.83391,-96.61051
32.76009,-97.16185
29.84562,-95.39276
39.62983,-104.90518
29.971317,-95.420268
29.754576,-95.354653
32.44028,-93.75624
38.93513,-94.71675
38.62314,-90.51201
32.813128,-96.648009
29.30344,-94.90246
30.5085,-91.17334
32.74093,-96.91906
30.508451,-91.174695
32.78575,-96.80618
29.77362,-95.36656
29.86377,-95.53388
29.8124,-95.25741
29.727023,-95.373857
29.81217,-95.25793
29.784592,-95.520261
29.819805,-95.240062
29.77242,-95.36719
44.95109,-93.113708
29.436749,-98.476995
32.50204,-93.749553
38.677096,-90.449361
38.78707,-104.79633
39.09374,-94.5719
32.65329,-96.87749
32.70014,-96.93549
32.77217,-96.8104
29.88788,-95.20164
29.81297,-95.40754
29.93885,-95.381041
29.50767,-98.543906
32.95435,-96.8217
32.71398,-97.26293
32.71787,-96.75875
32.72638,-96.91821
32.89573,-97.08661
32.79001,-96.76179
38.53877,-90.49828
33.15469,-97.0634
32.744895,-96.726048
44.957247,-93.40073
33.07863,-96.82439
29.69546,-95.29464
31.319975,-97.235836
35.39474,-97.26929
32.68238,-97.24041
32.68901,-97.32051
38.762843,-90.47823
32.64205,-96.81546
32.85377,-96.64562
33.15469,-97.0634
32.79295,-96.7374
32.79258,-96.7374
36.39107,-98.03311
32.72185,-97.29293
45.0197,-93.28285
29.86998,-95.40796
39.00102,-94.35719
32.75803,-97.31871
32.65804,-96.72125
32.83043,-96.78159
29.840947,-95.491784
39.05049,-94.47169
29.78525,-95.703937
29.76273,-95.37132
32.90918,-96.76799
39.24651,-94.45449
32.90935,-96.76971
32.983229,-96.712507
32.93984,-96.76902
32.94683,-96.90585
32.90216,-96.71623
29.78477,-95.66652
29.79325,-95.5221
30.16721,-97.78852
29.79319,-95.52225
30.16705,-97.78852
29.60316,-98.5336
29.602594,-98.533331
33.06603,-96.88867
29.91702,-95.5562
45.06885,-93.26845
45.54261,-93.06511
45.54261,-93.06511
29.96289,-95.3801
44.96682,-93.27457
30.47436,-90.75433
44.975786,-93.288336
39.06748,-94.5084
32.67001,-96.94067
29.90191,-95.3121
32.8747,-96.94636
38.752187,-90.460661
29.635385,-95.585244
44.16986,-94.00499
29.81413,-95.38533
32.804,-97.31771
32.923959,-96.780512
29.72463,-95.48989
32.787937,-96.579524
30.47418,-90.74221
39.04264,-94.36787
32.838745,-97.015755
32.8354,-97.19701
30.074793,-95.411487
44.84078,-91.59882
30.46365,-90.92222
32.902209,-97.099267
38.925308,-94.52752
32.78033,-97.21251
29.61749,-95.21777
30.47436,-90.75433
39.00716,-94.50141
32.81214,-97.20831
32.66823,-97.29881
32.85689,-96.88857
32.7363,-96.91937
39.82744,-104.97954
30.22491,-97.7035
30.21667,-97.84536
31.980362,-102.255394
32.99284,-96.82941
39.57705,-104.73026
38.744687,-104.752807
39.719963,-104.720729
32.75971,-97.21619
32.79314,-96.7968
29.72987,-95.45498
29.86226,-95.40404
32.83756,-97.097
39.10601,-94.83837
32.92413,-96.78271
45.08706,-93.18759
32.69431,-97.32072
29.86377,-95.53388
33.11439,-97.02867
39.40934,-104.86601
30.062731,-95.15561
30.06282,-95.15579
32.94415,-96.82257
32.97014,-96.71929
29.68349,-95.27551
44.96947,-93.30427
44.89488,-93.06644
44.90152,-93.06572
32.70925,-96.67713
29.81786,-95.37702
32.75939,-97.01962
29.595496,-95.38676
29.73404,-95.34497
38.59268,-90.50862
29.81786,-95.37702
32.886948,-97.31686
38.63814,-90.43772
38.806541,-90.83679
29.7269,-95.46584
39.08458,-94.48901
38.93668,-94.74307
37.94181,-91.79765
38.59796,-90.45012
38.67203,-90.61686
32.84453,-97.11577
29.77362,-95.36656
39.07391,-94.61553
38.93531,-94.70507
32.78575,-96.80618
39.40934,-104.86601
38.98811,-94.55228
32.83663,-97.13493
41.20183,-96.09491
29.71788,-95.56306
29.74634,-95.366
36.16,-95.83048
32.95112,-96.7345
38.9116,-104.71949
38.677096,-90.449361
29.7846,-95.51612
29.86366,-95.53342
32.813,-96.86425
30.090032,-95.435089
39.03123,-94.36129
29.80361,-95.28183
39.04171,-94.66701
32.6969,-96.84209
29.79018,-95.56308
39.09593,-94.55468
45.07013,-93.18557
29.62647,-95.17511
32.769016,-96.823464
32.83948,-97.35511
39.084339,-94.489167
30.018657,-95.42841
39.08435,-94.48916
32.82372,-96.91978
32.82136,-96.87014
29.72576,-95.47233
33.04284,-97.00684
38.696289,-90.4649
29.67607,-95.54176
38.93788,-94.47671
32.66972,-96.93682
39.04171,-94.66701
32.70083,-96.82417
44.95089,-93.00908
30.1155,-95.43904
39.103,-94.48652
45.06936,-93.27861
38.51533,-90.44212
38.80305,-90.67477
38.93239,-94.64296
29.60045,-95.30271
38.694,-90.45066
29.70929,-95.2248
32.80388,-96.6682
37.80671,-92.21809
30.376715,-97.582147
29.78544,-95.36973
32.83684,-96.92559
32.64943,-97.18717
29.6293,-95.52165
29.83594,-95.64566
29.66438,-95.46406
29.83607,-95.64566
38.93531,-94.70507
29.66421,-95.4639
29.66111,-95.28905
38.926736,-104.68271
39.30732,-94.64509
38.75734,-90.46371
38.93693,-94.749678
38.63559,-90.40071
44.94424,-91.03825
45.00977,-93.08011
29.60689,-98.52701
38.96506,-94.5216
29.73541,-95.34732
29.47595,-95.40651
32.8302,-96.78145
38.89824,-91.45203
33.05262,-96.69656
39.42972,-104.91476
39.43925,-104.96164
30.44322,-91.08903
30.48941,-91.16572
30.41105,-91.05161
30.44311,-91.08895
38.88528,-104.72161
38.93803,-94.60438
30.48347,-91.0902
30.48359,-91.08973
30.44456,-91.13852
38.955986,-94.540464
30.467593,-91.03579
38.94027,-94.57925
32.90693,-96.89476
32.64211,-96.84015
32.77883,-96.87377
38.93877,-94.39586
29.74211,-95.3643
29.74431,-95.36223
39.105976,-94.731837
29.96009,-95.41864
32.92413,-96.78271
32.792343,-96.792078
32.867167,-97.315606
39.105806,-94.724935
39.599961,-104.711445
39.60156,-104.71507
43.859202,-91.284602
30.43421,-91.17658
32.80621,-96.92195
38.48573,-90.76438
32.725397,-97.06256
40.607801,-95.684294
38.82538,-104.7574
38.82538,-104.7574
40.607829,-95.684329
33.134148,-97.043564
29.745749,-95.364919
44.92305,-93.14503
41.20183,-96.09491
32.86804,-96.66789
32.88365,-96.69661
38.82464,-104.72494
29.8218,-95.56384
29.69855,-95.459
29.77408,-95.322181
